,弹幕,label
666,同一个民族同一个血脉，因为可笑的原因生生分开。如今重归一起，难道不该庆贺和恭喜吗？可笑居然还有人认为分裂是正确的,1
667,博弈个屁。,1
668,可恨之人必有可怜之处，反之亦然,1
669,来了,1
670,弹幕呢,1
671,弹幕呢,1
672,我有人喜欢了，啊哈哈哈,1
673,这就是没有弹幕的原因吗,1
674,卡在这里自动变色,1
675,QQ1165831154 白羊男,1
676,微信zkx20000805 女,1
677,2671025124 我15 国际学校,1
678,微信：ht-8280,1
679,13663125001微信,1
680,851906185QQ女,1
681,微信：d1535337115,1
682,2290678914 女 蹲一个心动,1
683,2109301615女,1
684,1158577616咳咳，只会尬聊的我,1
685,2603255765，对眼就行，不论男女,1
686,QQ505123486 17860692701电话,1
687,Q2934673200 女 百合,1
688,929026456哈哈哈哈哈哈,1
689,1950425110 女,1
690,2509089461 我喜欢阴阳师！欢迎扩列,1
691,1522210494女,1
692,打游戏的别走我也想找一个2454447165,1
693,1175106545 你喜欢的模样我都能有,1
694,1879864230（qq女孩子）,1
695,M1047326015！小哥哥我超甜,1
696,q260331506微信,1
697,1272708697 了解一下。,1
698,1454815713受,1
699,qq2305047653想尬聊声音好听的小哥哥小姐姐戳我呀呀呀ヾ(*?▽?)?,1
700,18582541254我是男生喜欢男生。 随缘，哈哈哈哈,1
701,qq815332507 来来来加我,1
702,扩列扩列3011457367我是妹子，只加妹子|ω?）,1
703,1175106545 你喜欢的我都能有,1
704,微s18524321876猥琐少女,1
705,狮子女路过0803,1
706,每天听一遍,1
707,怎么没有弹幕了,1
708,我感觉一版二版不相上下，之后的版本简直是侮辱人智商,1
709,一二不分上下，三点扯但勉强说的过去，四就是完全瞎扯了,1
710,怎么没弹幕,1
711,阿莱格里，你暴露了,1
712,没有弹幕吗？,1
713,大家好，我是任副校长,1
714,31人看，0弹幕什么鬼啊,1
715,看看简介再发OK？素质呢？,1
716,比一比是作者智商高还是小说人物智商高,1
717,还问，开头的第一条弹幕就告诉你们了,1
718,大声告诉我你们是什么,1
719,大声告诉我你们的性别,1
720,大声告诉我你们是什么？,1
721,云玩家不闭嘴吧，这个你们所谓的娘们比你们厉害一万倍,1
722,大声告诉我你们是什么,1
723,关闭弹幕食用更加,1
724,我知道，看的人们还有一群手残,1
725,说娘们的自己去下一个玩玩，别bb,1
726,爷们娘们的云玩家闭嘴好不好,1
727,有人要说是挂了,1
728,全程找人打 哪买的插件,1
729,娘们打的都比你们好,1
730,你们别说什么娘们，能做到这个程度的有几个人？没本事别瞎bb,1
731,大声告诉我你们老婆的性别,1
732,前面说娘们的，拉大栓用镜才是娘们，不懂梗不要乱说OK？,1
733,算了，一群智障。关弹幕保智商,1
734,b站素质越来越不行了,1
735,此时，一位星际玩家路过,1
736,不瞄打个蛋蛋，还娘们,1
737,多大人了还玩拌雷？！,1
738,这是锦集，怎么就有些人搞不懂呢,1
739,拆迁六号玩家路过,1
740,云玩家。素质低,1
741,csgo玩家路过,1
742,自古b站出大神，只会装逼多bb,1
743,瞎不瞎自己试试就是的，谁没偷过人,1
744,20年枪法的路过  已经残了,1
745,说战地1的云玩家闭嘴吧  这是5,1
746,爹5测试，云玩家们你们好,1
747,提醒一下，这up胡说,1
748,前排提示 讲的是狗屎  请返回退出,1
749,看到这里，本人负责任的说，至少是本片基本胡扯,1
750,这阿普胡说,1
751,我的天，这是胡说八道么,1
752,标题就是胡说…………,1
753,一进来就觉得这UP主是的垃圾智障,1
754,胡说八道,1
755,辣鸡,1
756,。。。垃圾,1
757,胡说八道,1
758,up瞎扯皮，埃及神话,1
759,沙皇的原型是埃及神话的太阳神，不懂别乱说,1
760,错，埃及神话里是一只眼睛一个蛋~,1
761, 只有我听出来了背景音乐是LOL的吗,1
762,发弹幕挡字幕什么意思？素质,1
763,胡说八道，什么守护兽，这是追杀者,1
764,复活太阳神？胡说八道的一比,1
765,瞎说你看过吗？,1
766,这翻译有饼，人家很客观说朝鲜战争,1
767,美国无知的人多的超出你想象,1
768,你这是欺负有人不懂英语吧,1
769,怎么举报，这种文章太不负责任了。,1
770,第一次第一！！,1
771,第一了解一下,1
772,两小时前,1
773,一小时前,1
774,前,1
775,一小时前,1
776,好少人,1
777,为什么没弹幕？？,1
778,第一次看见,1
779,就烦没有荣耀王者就bb的弹幕,1
780,第一次看到这种,1
781,这分明是接的好吧 什么狗屁预判 胡扯,1
782,刚发现没弹幕....,1
783,偷偷告诉你们，，是结扎,1
784,前面在这个时候提鹿晗是想引站嘛,1
785,操尼玛这么对孩子,1
786,这和那些因为网瘾把孩子送去电疗的逗比父母有什么区别？都是无知的垃圾,1
787,我屏蔽了同性恋怎么了弹幕安静多了,1
788,这个真的是很没有人性，但是好像还被誉为诺贝尔医学奖,1
789,闭嘴,1
790,有意冒犯，求你在阴间弄死我,1
791,可以别刷无意冒犯吗烦不烦啊不想看出去，别挡屏幕,1
792,刷冒犯的什么玩意儿心态？,1
793,看个历史事件而已，你学历史的时候冒犯过多少人了在这里无意冒犯,1
794,把一群口吃孩子和正常孩子放在一起并且告诉他们都是口痴？,1
795,在这看还无意,1
796,这图片有点吓人,1
797,尼玛说好的伦理人道呢？太过分了,1
798,呵，孤儿。没有人性。就像被拐卖的牲畜随意宰割,1
799,弹幕里就有一堆,1
800,其实我们都没有资格说他们是人渣，因为我们正在享受人渣所造成的健康。,1
801,但是 总要有人做这个实验啊  不然怎么研究预防？要不你去？,1
802,为大多数人利益那个，功利主义不能运用在这种事情上，也许某一天你成为那个少数人中的一员你再说为了大多数人的利益吧,1
803,挡字幕的人什么心态,1
804,反正你以后也会死 不如我把你弄死好了,1
805,没有这些人的牺牲，你爸妈都不知道是怎么死的,1
806,谁告诉你少的？只是封锁的好而已。,1
807,说你不知道然后说不少的人本身逻辑不到三岁,1
808,人渣，这种人活着也是祸害,1
809,去死吧，人渣,1
810,这人有病,1
811,没有这些人怎么推动医学的发展？,1
812,为了更多的人存活，请你去死,1
813,我觉得没有完全的对错之分，他伤害了一些人但拯救了更多人,1
814,真的没人性,1
815,这种现象在很多地方都可以找到，表现为牺牲少数人利益谋求发展，你知道我在说什么,1
816,无知的人会说自己理解不了的人疯子,1
817,没多少人玩，你可以继续玩你的cf，我们玩我们的地铁,1
818,那你能想通为什么有人买跑车吗,1
819,六个小伙伴你们好,1
820,说配音出戏的闭嘴啊别甩锅，我们夏磊老师别的没人说出戏？,1
821,神特么儿子？不是应该叫儿臣吗？辣鸡如懿传,1
822,霍建华还是去演仙侠剧哈哈哈哈 辣鸡演技,1
823,配色真的丑,1
824,霍建华 垃圾,1
825,也跟人设有关系，如懿传就是渣龙,1
826,这个是架子头，不是大拉翅，学点历史再出来bb吧。,1
827,不自然 不想母子聊天 像汇报工作 别说这是皇家要威严 即使是那也应该有人情味的对话才行 哪像这个啊,1
828,远看像米奇，微博贴出来不是，调侃一下然后特别多人来怼你瞎啧啧,1
829,都不知道就这个演技为什么有人找他演戏,1
830,他就这么一直甩手走？搀扶下太后的人呢？,1
831,找他延禧是因为长相，戏再烂找帅哥能有人跪舔,1
832,延禧礼仪正儿八经是对的  如懿礼仪被故宫都打脸了,1
833,霍建华粉别推锅给剧本给人设给配音，就是霍自己演技差，没得洗,1
834,如懿传的皇帝碰太多女人的色彩太重，口区,1
835,霍建华不但不可爱，还缺少男人味,1
836,怎么就没人喊皇帝了？你是不是傻啊？他是皇帝老娘,1
837,霍建华演技很棒，黑子们小心伤阴德,1
838,前面的，演得不好不让说啊，如懿传从头垃圾到脚啊怎么不让说了呢,1
839,这身体素质差太多   投个篮都费劲,1
840,别bb了你们这些，jpx,1
841,键盘侠,1
842,这都是大学校队的，键盘侠别比比,1
843,这些学生也是垃圾....不是我喷,1
844,真可惜B站人才没去国家队,1
845,小看加农的，告诉你，你家爱豆欧文库里连老詹保罗都聘过他当运球训练师，所以，请闭嘴,1
846,搞得键盘侠上去防得住一样,1
847,这个防的好，不知道键盘侠在瞎BB什么,1
848,人渣一个？,1
849,键盘侠可闭嘴吧,1
850,持球防守大师，运球稳定训练大师，这是NBA给他套的帽子，还有人想BB吗？,1
851,麻麻弹幕好多都会打篮球，比视频里还厉害的内种,1
852,杠精你行你上,1
853,说实话，这训练营里面的人很多都能打爆键盘侠,1
854,红裤子强个屁，说他强的怕是打球跟他一样脏,1
855,先不谈技术，心理素质都差太多，稍微一个假动作就骗开防守，还要多练啊,1
856,一群键盘侠 开始指指点点了 ,1
857,推个屁 这都推人别打球了,1
858,这不叫推人 键盘侠,1
859,一直在弹幕里发无目的运球没用的肯定不会打球,1
860,看个视频，各位大神bb不停，键盘都很好使？,1
861,比在座的各位键盘侠厉害就行,1
862,别老这么比，人家训练师，比这些人强很多是最基本的事,1
863,键盘侠都歇歇吧   天天这个不行那个不行   怕是你最不行就会键盘打篮球,1
864,这群学生打键盘侠还是跟玩一样,1
865,键盘侠真恶心,1
866,你们有啥资格在这说话,1
867,这么说吧他当年技术是可以打NBA的但身体素质差一点,1
868,b站的篮球视频的弹幕没法看了，一个个不好好打nba过来发什么弹幕，不是走步就基本功不好,1
869,4:05加农第一次进攻球被切掉后第二次进攻突破看看防守者的手吧，不脏的都是同类吧，垃圾,1
870,这是啥垃圾防守,1
871,技术可以垃圾 就是忍不了脏比,1
872,混野球场的和打业余赛的都不会觉得脏，但正式比赛这种行为会被骂，防不住想犯规你可以把人抱住没人说你脏,1
873,你有肌肉你最牛批  天天指点别人  有意思吗  打篮球哪个不进力量房  肌肉力量增长快但块很难练的,1
874,只有这个灰衣服的和一个红衣服的会打球，其他都是辣鸡,1
875,在各位弹幕大神眼里别人任何都是辣鸡，自己不了解但都全能,1
876,?你行你上系列,1
877,说是真的打脸不,1
878,弹幕牛人多，搞的貌似这个好简单,1
879,我真的不想说你们了，自己屁都不会个，在这么说别人的成果不行，,1
880,建议关闭弹幕，原字幕食用更佳,1
881,弱智吧，挡字幕??,1
882,大神们我们能看懂这种英语别挡着字幕行吗,1
883,别当字幕啊,1
884,能别挡字幕吗,1
885,底部弹幕有点烦诶，很挡字幕啊老哥们,1
886,底下红字别挡字幕行吧,1
887,建议屏蔽低端弹幕,1
888,翻译归翻译，为什么要挡字幕,1
889,但是也有很多看不懂的啦 主演底端翻译的人好像多了就比较乱了,1
890,一小时前，，，，，,1
891,另外464个小伙伴们好呀,1
892,一个小时前！,1
893,2分钟前,1
894,第70弹幕,1
895,不觉得好笑，只觉得没素质,1
896,没人？,1
897,第一个看完,1
898,王俊凯我来了,1
899,我又来打卡了,1
900,来了,1
901,打卡,1
902,我来了,1
903,我又来了,1
904,刘诗诗我来了,1
905,我来了,1
906,我来了,1
907,来了,1
908,我来了,1
909,前排承包小凯,1
910,第二部来刷弹幕了,1
911,我来了我来了我来了！,1
912,我又来了,1
913,先表白，关弹幕看第一遍,1
914,没有人表白十元我抱走了,1
915,我来了,1
916,刘诗诗，我来了,1
917,我来了,1
918,所有人我都很欣赏！！,1
919,555太好看了每日一看,1
920,啊啊啊我再来重温一遍,1
921,表白我诗！看见诗诗就进来系列,1
922,第一个币就献给up主了,1
923,每日一刷,1
924,啊啊啊我又来了,1
925,我又来了王俊凯霸道总裁,1
926,啊啊啊啊啊啊啊刘诗诗我来了,1
927,见诗滚,1
928,刘诗诗刘诗诗我来了,1
929,王俊凯告诉你什么叫贵气,1
930,我看的第二遍,1
931,每天一刷，什么时候出下篇啊,1
932,老公我来了,1
933,没人,1
934,辣鸡解说劝退,1
935,没人吗,1
936,没人吗,1
937,辣鸡恶魔,1
938,不是死了吗？怎么又活了？说的什么jb,1
939,哈哈哈我来了,1
940,没有弹幕吗(?`???′?),1
941,草泥马的 天天贬低自己国家的人 就因为几个袋子,1
942,一掌一个素质怪,1
943,说实话 人家素质教育比咱们重视 但是。。。,1
944,不要乱说好吗 乱代表,1
945,贵个屁,1
946,"[0,0,""1-1"",10,""  \n   刚来高能\n   刚来高能"",0,0,0,0,500,0,1,""SimHei"",true]",1
947,每日一听,1
948,看到某王境泽面筋哥我就来了！,1
949,1001条弹幕我的,1
950,深夜200人和我一起看,1
951,每天一遍,1
952,人呢,1
953,百万助攻,1
954,许愿清泉流向,1
955,下面的挡毛字幕啊,1
956,许愿氤氲之息,1
957,许愿万世荣光护腿,1
958,许愿清泉流响,1
959,许愿时光套,1
960,还在这酸呢 我看你也好不到哪去睿智东西,1
961,不了解别人bb,1
962,别jb刷了说不定是真的呢，前面的怎么一点人情味都没有,1
963,这些外星人没有恶意，只是遭到人类的排斥,1
